viReference,viCodeInsee,viCodePostal,viVille,viLambertX,viLambertY
5966,17322,17170,St-cyr-du-doret,405924,6581572
5967,17323,17650,St-denis-d'oléron,361377,6557199
5968,17324,17150,St-dizant-du-bois,420789,6484155
5969,17325,17240,St-dizant-du-gua,410785,6487951
5970,17326,17520,St-eugène,443918,6494267
5971,17327,17330,St-félix,421886,6559698
5972,17328,17240,St-fort-sur-gironde,409432,6492462
5973,17329,17780,St-froult,386240,6543637
5974,17331,17240,St-genis-de-stonge,421191,6493030
5975,17333,17110,St-georges-de-didonne,388311,6507949
5976,17334,17470,St-georges-de-longuepierre,437088,6553466
5977,17335,17150,St-georges-des-agoûts,414434,6482222
5978,17336,17810,St-georges-des-coteaux,411001,6525741
5979,17337,17190,St-georges-d'oléron,364934,6551442
5980,17338,17700,St-georges-du-bois,412113,6565711
5981,17339,17500,St-germain-de-lusignan,428849,6489354
5982,17340,17700,St-germain-de-marencennes,407938,6559239
5983,17341,17500,St-germain-de-vibrac,440470,6486631
5984,17342,17240,St-germain-du-seudre,413593,6497826
5985,17343,17240,St-grégoire-d'ardennes,426753,6495005
5986,17344,17770,St-hilaire-de-villefranche,426149,6533938
5987,17345,17500,St-hilaire-du-bois,426359,6486129
5988,17346,17430,St-hippolyte,399399,6542976
5989,17347,17400,St-jean-d'angély,427419,6544997
5990,17348,17620,St-jean-d'angle,393425,6532154
5991,17349,17170,St-jean-de-liversay,401308,6581797
5992,17350,17400,St-julien-de-l'escap,430417,6542641
5993,17352,17380,St-laurent-de-la-barrière,413906,6554509
5994,17353,17450,St-laurent-de-la-prée,388128,6550213
5995,17354,17800,St-léger,421115,6508597
5996,17355,17520,Ste-lheurine,437038,6497892
5997,17357,17520,St-maigrin,443549,6485390
5998,17358,17470,St-mandé-sur-brédoire,444770,6552028
5999,17359,17700,St-mard,412623,6560128
6000,17360,17740,Ste-marie-de-ré,368281,6570165
6001,17361,17330,St-martial,433321,6555853
6002,17362,17150,St-martial-de-mirambeau,418343,6482043
6003,17363,17500,St-martial-de-vitaterne,432069,6491436
6004,17364,17520,St-martial-sur-né,437274,6503439
6005,17365,17270,St-martin-d'ary,447377,6464114
6006,17366,17360,St-martin-de-coux,456438,6454860
6007,17367,17400,St-martin-de-juillers,438933,6542272
6008,17368,17330,Saint-martin-de-la-coudre,421836,6558589
6009,17369,17410,St-martin-de-ré,363193,6576006
6010,17370,17130,Saint-maurice-de-laurençanne,435402,6477953
6011,17371,17500,St-maurice-de-tavernole,434459,6492444
6012,17373,17220,St-médard-d'aunis,393716,6568832
6013,17374,17770,Ste-même,430947,6537060
6014,17375,17780,St-nazaire-sur-charente,386411,6546965
6015,17376,17230,St-ouen-d'aunis,389488,6576830
6016,17377,17490,St-ouen,454150,6534972
6017,17378,17210,St-palais-de-négrignac,447558,6468553
6018,17379,17800,St-palais-de-phiolin,419052,6497574
6019,17380,17420,St-palais-sur-mer,382255,6511595
6020,17381,17400,St-pardoult,433079,6550305
6021,17382,17700,St-pierre-d'amilly,416947,6569931
6022,17383,17400,St-pierre-de-juillers,438933,6542272
6023,17384,17330,St-pierre-de-l'ile,434722,6552457
6024,17385,17310,St-pierre-d'oléron,365525,6548073
6025,17386,17270,St-pierre-du-palais,452600,6457234
6026,17387,17250,St-porchaire,406609,6531508
6027,17388,17800,St-quantin-de-rançanne,419103,6498684
6028,17390,17240,Ste-ramée,413077,6486732
6029,17391,17220,St-rogatien,386008,6569225
6030,17392,17240,St-romain-sur-gironde,406985,6490354
6031,17393,17600,St-romain-de-benet,400531,6518460
6032,17394,17700,St-saturnin-du-bois,416740,6565494
6033,17396,17540,St-sauveur-d'aunis,401036,6576251
6034,17397,17350,St-savinien,414676,6537797
6035,17398,17800,St-seurin-de-palenne,425835,6509496
6036,17401,17330,St-séverin-sur-boutonne,435783,6559080
6037,17402,17240,St-sigismond-de-clermont,424164,6489562
6038,17403,17500,St-simon-de-bordes,430168,6483738
6039,17404,17260,St-simon-de-pellouaille,411774,6509028
6040,17405,17150,St-sorlin-de-conac,412037,6481222
6041,17406,17600,St-sornin,390819,6526725
6042,17407,17220,Ste-soulle,390031,6572354
6043,17408,17250,St-sulpice-d'arnoult,401072,6529552
6044,17409,17200,St-sulpice-de-royan,387149,6515792
6045,17410,17150,St-thomas-de-conac,412089,6482331
6046,17411,17370,St-trojan-les-bains,374099,6534264
6047,17412,17100,St-vaize,418243,6530962
6048,17413,17220,St-vivien,387094,6560273
6049,17414,17138,St-xandre,383984,6574890
6050,17415,17100,Stes,417886,6523196
6051,17416,17510,Saleignes,454046,6551648
6052,17417,17130,Salignac-de-mirambeau,427579,6478294
6053,17418,17800,Salignac-sur-charente,433812,6513592
6054,17419,17470,Salles-lès-aulnay,443271,6553203
6055,17420,17220,Salles-sur-mer,387265,6563600
6056,17421,17600,Saujon,394925,6515401
6057,17422,17510,Seigné,452185,6543943
6058,17423,17150,Semillac,418445,6484262
6059,17424,17150,Semoussac,416780,6482114
6060,17425,17120,Semussac,394539,6507637
6061,17426,17770,Le Seure,438222,6525629
6062,17427,17490,Siecq,451645,6530628
6063,17428,17160,Sonnac,446215,6530850
6064,17429,17780,Soubise,390166,6544549
6065,17430,17150,Soubran,424450,6478432
6066,17431,17250,Soulignonne,406397,6527071
6067,17432,17130,Souméras,432033,6472541
6068,17433,17130,Sousmoulins,439080,6472239
6069,17434,17700,Surgères,410412,6562456
6070,17435,17350,Taillant,419426,6539801
6071,17436,17350,Taillebourg,416743,6532143
6072,17437,17120,Talmont,395713,6499795
6073,17438,17260,Tanzac,416968,6503228
6074,17439,17170,Taugon,405316,6584937
6075,17440,17400,Ternant,422776,6545206
6076,17441,17460,Tesson,415717,6509956
6077,17442,17120,Thaims,405547,6509323
6078,17443,17290,Thairé,390954,6560076
6079,17444,17460,Thénac,415922,6514393
6080,17445,17600,Thézac,405812,6514869
6081,17446,17160,Thors,442337,6531012
6082,17447,17290,Le Thou,397185,6560875
6083,17448,17380,Tonnay-boutonne,412047,6547926
6084,17449,17430,Tonnay-charente,398016,6546380
6085,17450,17380,Torxé,419681,6545348
6086,17451,17160,Les Touches-de-périgny,446629,6540836
6087,17452,17390,La Tremblade,379177,6527324
6088,17453,17250,Trizay,397632,6538616
6089,17455,17250,La Vallée,401505,6538426
6090,17456,17130,Vallet,437514,6472306
6091,17457,17700,Vandré,410149,6556910
6092,17458,17500,Vanzac,441754,6479908
6093,17459,17400,Varaize,435014,6541329
6094,17460,17460,Varzay,409858,6518012
6095,17461,17640,Vaux-sur-mer,386258,6513614
6096,17462,17100,Vénérand,422797,6528531
6097,17463,17300,Vergeroux,391938,6548907
6098,17464,17330,Vergné,428013,6558310
6099,17465,17400,La Vergne,423650,6547390
6100,17466,17540,Vérines,393995,6574378
6101,17467,17400,Vervant,432982,6548086
6102,17468,17130,Vibrac,438579,6478930
